Ensembl Gene ID,average_dN/dS
ENSG00000203963,0.464156657
ENSG00000203965,0.84797718
ENSG00000203972,0.365192196
ENSG00000203985,0.294806219
ENSG00000203995,0.570178426
ENSG00000204001,0.283737022
ENSG00000204006,0.655747413
ENSG00000204007,0.605621251
ENSG00000204010,0.60842157
ENSG00000204020,0.367354716
ENSG00000204021,0.158426531
ENSG00000204022,0.68117412
ENSG00000204052,0.337888199
ENSG00000204065,0.242709458
ENSG00000204084,0.552918019
ENSG00000204099,0.243051996
ENSG00000204104,0.403381091
ENSG00000204116,0.082757309
ENSG00000204120,0.13394097
ENSG00000204128,0.719237106
ENSG00000204130,0.196015936
ENSG00000204138,0.326732673
ENSG00000204140,0.649558084
ENSG00000204160,0.14346885
ENSG00000204161,0.551721459
ENSG00000204165,0.628219915
ENSG00000204174,0.198214418
ENSG00000204175,0.588387608
ENSG00000204178,0.226951007
ENSG00000204183,0.486803874
ENSG00000204186,0.524399288
ENSG00000204193,0.616766467
ENSG00000204195,0.337745733
ENSG00000204209,0.373306341
ENSG00000204217,0.070193123
ENSG00000204219,0.164583333
ENSG00000204220,0.221105528
ENSG00000204227,0.089503042
ENSG00000204228,0.563620685
ENSG00000204231,0.054878049
ENSG00000204237,0.327830607
ENSG00000204246,0.44969522
ENSG00000204248,0.215466053
ENSG00000204252,0.311696067
ENSG00000204256,0.171945228
ENSG00000204257,0.615629277
ENSG00000204262,0.157247349
ENSG00000204264,0.409316931
ENSG00000204271,0.37973272
ENSG00000204279,0.932284846
ENSG00000204287,0.328266945
ENSG00000204290,0.758269318
ENSG00000204291,0.599802354
ENSG00000204296,0.730427129
ENSG00000204300,1.508472148
ENSG00000204301,0.276692934
ENSG00000204304,0.086423341
ENSG00000204305,0.841886505
ENSG00000204308,0.109311741
ENSG00000204310,0.263373513
ENSG00000204311,0.605519784
ENSG00000204315,0.731777519
ENSG00000204316,0.175437089
ENSG00000204323,0.290816327
ENSG00000204334,0.724749884
ENSG00000204335,0.022155933
ENSG00000204344,0.479350234
ENSG00000204347,0.126685093
ENSG00000204348,0.114377354
ENSG00000204351,0.253670813
ENSG00000204352,0.518916925
ENSG00000204356,0.144376445
ENSG00000204361,0.760106887
ENSG00000204366,0.045506617
ENSG00000204371,0.113305643
ENSG00000204381,0.349785432
ENSG00000204385,0.259032142
ENSG00000204386,0.120076492
ENSG00000204390,0.12728616
ENSG00000204394,0.153217007
ENSG00000204396,0.782969485
ENSG00000204403,0.861304648
ENSG00000204406,0.361106864
ENSG00000204420,0.517577789
ENSG00000204421,0.79361892
ENSG00000204427,0.125695115
ENSG00000204428,1.362167558
ENSG00000204435,0.48098434
ENSG00000204438,0.402514371
ENSG00000204442,0.224025974
ENSG00000204444,0.879654958
ENSG00000204463,0.139120879
ENSG00000204469,0.358984039
ENSG00000204472,0.210642652
ENSG00000204475,0.844489724
ENSG00000204482,0.822888977
ENSG00000204498,0.275293302
ENSG00000204511,0.308309313
ENSG00000204518,0.431221354
ENSG00000204519,0.749257325
ENSG00000204532,0.796032275
ENSG00000204536,0.313178738
ENSG00000204538,0.716748378
ENSG00000204539,0.449460741
ENSG00000204540,1.840822214
ENSG00000204542,0.588277338
ENSG00000204544,0.813543228
ENSG00000204548,0.490320533
ENSG00000204560,0.069458446
ENSG00000204564,0.193715642
ENSG00000204568,0.495099898
ENSG00000204569,0.133425113
ENSG00000204574,0.17677285
ENSG00000204576,0.127608162
ENSG00000204580,0.042237866
ENSG00000204590,0.121457302
ENSG00000204592,0.432639197
ENSG00000204595,0.743297199
ENSG00000204599,0.296927188
ENSG00000204610,0.218416829
ENSG00000204611,0.28894894
ENSG00000204612,0.113521621
ENSG00000204613,0.272674008
ENSG00000204614,0.435484463
ENSG00000204616,0.616892496
ENSG00000204618,0.227008831
ENSG00000204624,0.103578177
ENSG00000204628,0.303956853
ENSG00000204634,0.198902927
ENSG00000204640,0.393765779
ENSG00000204644,1.078266804
ENSG00000204653,0.946037125
ENSG00000204655,0.332247582
ENSG00000204657,0.458286858
ENSG00000204659,0.567151388
ENSG00000204669,0.685019841
ENSG00000204671,0.265381872
ENSG00000204673,0.04971951
ENSG00000204681,0.096637364
ENSG00000204682,0.752034976
ENSG00000204694,0.525271261
ENSG00000204695,0.418283369
ENSG00000204701,0.541102975
ENSG00000204703,0.87907431
ENSG00000204704,1.367884817
ENSG00000204710,0.339740148
ENSG00000204711,0.545505476
ENSG00000204764,0.336043753
ENSG00000204767,0.541281243
ENSG00000204839,0.201794401
ENSG00000204842,0.333579927
ENSG00000204843,0.291726651
ENSG00000204851,0.636223862
ENSG00000204852,0.672372667
ENSG00000204856,0.641035659
ENSG00000204859,0.098794598
ENSG00000204866,1.125669267
ENSG00000204869,0.675060949
ENSG00000204880,0.371343957
ENSG00000204882,0.106450431
ENSG00000204889,0.620504855
ENSG00000204897,0.240145068
ENSG00000204899,0.112546125
ENSG00000204909,0.214841644
ENSG00000204913,0.359588508
ENSG00000204922,0.282544015
ENSG00000204923,0.744170101
ENSG00000204928,0.644842608
ENSG00000204930,0.858159974
ENSG00000204946,0.298681435
ENSG00000204947,0.2678936
ENSG00000204950,0.044025157
ENSG00000204952,0.392419814
ENSG00000204954,0.959770115
ENSG00000204956,0.511489557
ENSG00000204965,0.335530136
ENSG00000204977,0.496632842
ENSG00000204978,0.443889369
ENSG00000204979,1.151555397
ENSG00000204983,0.207096596
ENSG00000204991,0.158094611
ENSG00000205002,1.073635374
ENSG00000205022,0.459474102
ENSG00000205038,0.309831273
ENSG00000205045,0.62346098
ENSG00000205060,0.103393861
ENSG00000205078,1.126255885
ENSG00000205085,0.73579969
ENSG00000205089,0.605397708
ENSG00000205090,0.035634744
ENSG00000205111,0.454627716
ENSG00000205126,0.632036988
ENSG00000205129,0.256474271
ENSG00000205133,0.07480916
ENSG00000205138,0.218175282
ENSG00000205143,0.708853683
ENSG00000205177,0.054298643
ENSG00000205186,0.216701689
ENSG00000205189,0.267649918
ENSG00000205208,0.842696072
ENSG00000205213,0.182694155
ENSG00000205220,0.202960533
ENSG00000205221,0.273139657
ENSG00000205250,0.168121993
ENSG00000205279,0.319492654
ENSG00000205301,0.912354246
ENSG00000205302,0.302692019
ENSG00000205307,0.473782138
ENSG00000205309,0.265739926
ENSG00000205327,0.706766917
ENSG00000205329,0.294831282
ENSG00000205330,0.765746421
ENSG00000205336,0.288452587
ENSG00000205339,0.198556983
ENSG00000205352,0.597358387
ENSG00000205356,0.136777971
ENSG00000205359,1.191662604
ENSG00000205363,0.136601736
ENSG00000205403,0.535353576
ENSG00000205413,0.548667571
ENSG00000205420,0.053769182
ENSG00000205423,0.12406015
ENSG00000205436,0.192969778
ENSG00000205445,0.48045977
ENSG00000205464,0.87171578
ENSG00000205476,0.185164802
ENSG00000205495,0.393448209
ENSG00000205502,0.333552096
ENSG00000205517,0.429177643
ENSG00000205531,0.19731543
ENSG00000205549,0.403812569
ENSG00000205560,0.331356647
ENSG00000205581,0.164652568
ENSG00000205593,0.103154662
ENSG00000205629,0.096028599
ENSG00000205639,0.336374748
ENSG00000205643,1.864479306
ENSG00000205667,0.335034168
ENSG00000205669,0.374440073
ENSG00000205678,0.374745409
ENSG00000205683,0.555299963
ENSG00000205693,0.595061401
ENSG00000205710,0.330427286
ENSG00000205726,0.076923077
ENSG00000205730,0.092992869
ENSG00000205744,0.368889504
ENSG00000205755,0.338610491
ENSG00000205758,0.231719728
ENSG00000205765,0.115603306
ENSG00000205784,0.420986785
ENSG00000205795,0.299085853
ENSG00000205808,0.179695555
ENSG00000205832,0.501004536
ENSG00000205835,1.18400046
ENSG00000205838,1.321957992
ENSG00000205846,0.698371836
ENSG00000205857,0.44518443
ENSG00000205858,0.42551359
ENSG00000205882,1.17889257
ENSG00000205883,0.734529807
ENSG00000205884,0.998003579
ENSG00000205899,0.273224942
ENSG00000205927,0.016029593
ENSG00000205929,0.525191183
ENSG00000205978,0.206013076
ENSG00000206013,0.047218586
ENSG00000206043,0.626973196
ENSG00000206053,0.52208005
ENSG00000206069,0.416646641
ENSG00000206075,0.142565133
ENSG00000206102,0.555555556
ENSG00000206107,1.100249441
ENSG00000206150,0.589742542
ENSG00000206177,0.184538411
ENSG00000206181,1.124775311
ENSG00000206190,0.132011674
ENSG00000206199,0.615088629
ENSG00000206203,0.13252847
ENSG00000206260,0.374528811
ENSG00000206262,0.854710305
ENSG00000206384,0.259631902
ENSG00000206418,0.056338028
ENSG00000206422,0.052769356
ENSG00000206432,0.28841108
ENSG00000206527,0.16066482
ENSG00000206530,0.296749406
ENSG00000206531,0.778154888
ENSG00000206535,0.371949277
ENSG00000206536,0.920500555
ENSG00000206538,0.288888705
ENSG00000206549,0.660908027
ENSG00000206557,0.029296538
ENSG00000206559,0.746206228
ENSG00000206560,0.202882413
ENSG00000206561,0.261823135
ENSG00000206562,0.305650864
ENSG00000206579,0.085166603
ENSG00000211452,0.375269605
ENSG00000211455,0.060305143
ENSG00000211456,0.118354104
ENSG00000211584,0.115516301
ENSG00000211598,0.329696842
ENSG00000211693,1.12173913
ENSG00000211891,0.492575587
ENSG00000211899,0.385546056
ENSG00000212123,0.273956932
ENSG00000212124,1.502223876
ENSG00000212126,0.878372343
ENSG00000212128,1.953449812
ENSG00000212658,0.809237288
ENSG00000212719,0.796203283
ENSG00000212864,0.026125811
ENSG00000212901,0.330331165
ENSG00000212916,1.096161167
ENSG00000212938,0.609653127
ENSG00000213024,0.204012706
ENSG00000213064,0.62549864
ENSG00000213066,0.295908536
ENSG00000213079,0.292375035
ENSG00000213085,0.192729438
ENSG00000213088,0.781882012
ENSG00000213096,0.692246131
ENSG00000213139,0.182762894
ENSG00000213160,0.15138442
ENSG00000213171,0.157810696
ENSG00000213190,0.254010695
ENSG00000213199,0.191059304
ENSG00000213203,0.235617796
ENSG00000213213,0.28377657
ENSG00000213221,0.265895312
ENSG00000213231,0.258149176
ENSG00000213265,0.492407318
ENSG00000213316,0.300232951
ENSG00000213337,0.119243083
ENSG00000213339,0.065825781
ENSG00000213341,0.22517445
ENSG00000213347,0.272790055
ENSG00000213397,0.236178193
ENSG00000213398,0.038727219
ENSG00000213401,0.433493017
ENSG00000213402,0.220307872
ENSG00000213413,0.708564823
ENSG00000213420,0.511390376
ENSG00000213445,0.13805514
ENSG00000213463,0.448353887
ENSG00000213465,0.239631639
ENSG00000213523,0.411870579
ENSG00000213551,0.534234689
ENSG00000213563,0.250506832
ENSG00000213578,0.048857692
ENSG00000213588,0.124950377
ENSG00000213619,0.233549303
ENSG00000213625,0.499435359
ENSG00000213626,0.163916277
ENSG00000213638,0.149422992
ENSG00000213654,0.346374386
ENSG00000213658,0.490531566
ENSG00000213672,0.190172238
ENSG00000213676,0.206731787
ENSG00000213689,0.32488942
ENSG00000213694,0.092362003
ENSG00000213699,0.122156151
ENSG00000213719,0.232122991
ENSG00000213722,0.221471613
ENSG00000213741,0.373363248
ENSG00000213760,0.244935131
ENSG00000213762,0.480526178
ENSG00000213782,0.324993706
ENSG00000213822,0.63119208
ENSG00000213853,0.469250289
ENSG00000213859,0.154393077
ENSG00000213886,0.77095943
ENSG00000213889,0.575609756
ENSG00000213892,0.140504876
ENSG00000213901,0.655178967
ENSG00000213903,0.239910063
ENSG00000213906,0.280064616
ENSG00000213918,0.349513187
ENSG00000213921,1.160582772
ENSG00000213927,0.292435669
ENSG00000213928,0.644489247
ENSG00000213930,0.316523923
ENSG00000213937,0.051420111
ENSG00000213949,0.227252082
ENSG00000213965,0.28634928
ENSG00000213983,0.308611066
ENSG00000213995,0.449390942
ENSG00000214013,0.249830399
ENSG00000214022,0.136150612
ENSG00000214029,1.330831318
ENSG00000214050,0.467087521
ENSG00000214063,0.063398697
ENSG00000214078,0.316630193
ENSG00000214087,0.284356938
ENSG00000214097,0.72181457
ENSG00000214102,0.646509891
ENSG00000214107,0.675634619
ENSG00000214128,0.160948549
ENSG00000214140,0.274914089
ENSG00000214160,0.367948459
ENSG00000214193,0.797101449
ENSG00000214212,0.635770997
ENSG00000214215,1.721099195
ENSG00000214216,0.458627117
ENSG00000214226,0.831974034
ENSG00000214253,0.57
ENSG00000214285,1.516184573
ENSG00000214290,0.452458244
ENSG00000214309,0.093692995
ENSG00000214357,0.127851606
ENSG00000214360,0.551017766
ENSG00000214367,0.215486441
ENSG00000214376,0.070523549
ENSG00000214415,0.057603687
ENSG00000214435,0.422296647
ENSG00000214456,0.17875778
ENSG00000214510,1.356252475
ENSG00000214511,0.156050955
ENSG00000214513,0.340554661
ENSG00000214517,0.340740741
ENSG00000214642,1.039577096
ENSG00000214643,0.611393581
ENSG00000214655,0.213431786
ENSG00000214681,0.679347523
ENSG00000214686,0.585729691
ENSG00000214688,0.356164384
ENSG00000214694,0.536287533
ENSG00000214700,0.385809315
ENSG00000214706,0.196931099
ENSG00000214711,0.514304338
ENSG00000214717,0.012502129
ENSG00000214736,0.485185393
ENSG00000214756,0.422066262
ENSG00000214782,0.965609946
ENSG00000214814,0.229622461
ENSG00000214842,0.770998212
ENSG00000214860,0.61817754
ENSG00000214866,0.659872329
ENSG00000214872,0.318464102
ENSG00000214929,1.011904762
ENSG00000214941,0.147200184
ENSG00000214944,0.379021962
ENSG00000214954,1.513513514
ENSG00000214960,0.480496761
ENSG00000214978,0.438665757
ENSG00000215009,0.44897717
ENSG00000215012,0.639766371
ENSG00000215018,0.401732981
ENSG00000215045,0.191116493
ENSG00000215114,0.16020202
ENSG00000215131,0.649587868
ENSG00000215183,0.15240444
ENSG00000215187,0.50320577
ENSG00000215193,0.261179662
ENSG00000215203,0.267614638
ENSG00000215217,0.543276114
ENSG00000215218,0.074534161
ENSG00000215251,0.433603537
ENSG00000215262,0.587450065
ENSG00000215277,0.3122867
ENSG00000215301,0.194752954
ENSG00000215305,0.210229007
ENSG00000215375,0.067879366
ENSG00000215421,0.362010377
ENSG00000215440,0.192403347
ENSG00000215475,0.185999307
ENSG00000215545,1.364164569
ENSG00000215547,0.252212389
ENSG00000215568,0.820254328
ENSG00000215595,0.437724139
ENSG00000215612,0.278886793
ENSG00000215644,0.22417468
ENSG00000215695,0.129310345
ENSG00000215712,0.347674081
ENSG00000215788,0.298191731
ENSG00000215845,0.309449111
ENSG00000215853,0.814704102
ENSG00000215883,0.360020122
ENSG00000215910,0.921348315
ENSG00000215912,0.281116869
ENSG00000215915,0.419338048
ENSG00000216490,0.379305207
ENSG00000216937,0.646665975
ENSG00000217128,0.240585263
ENSG00000217236,0.013667426
ENSG00000217442,0.44
ENSG00000217555,1.011782415
ENSG00000217930,0.074331119
ENSG00000218336,0.093373604
ENSG00000218891,0.056221198
ENSG00000219435,0.366843434
ENSG00000219438,0.389624724
ENSG00000219607,0.394297364
ENSG00000220008,0.056242009
ENSG00000220201,0.255251161
ENSG00000220205,0.285714286
ENSG00000221813,0.310188963
ENSG00000221818,0.038279326
ENSG00000221821,0.915208906
ENSG00000221829,0.674449532
ENSG00000221836,0.166666667
ENSG00000221838,0.097853177
ENSG00000221843,1.041396499
ENSG00000221852,0.236328125
ENSG00000221855,1.028650677
ENSG00000221866,0.054723266
ENSG00000221869,0.159600377
ENSG00000221882,0.428563964
ENSG00000221886,0.138525046
ENSG00000221887,0.449338316
ENSG00000221890,0.057980857
ENSG00000221900,0.62001232
ENSG00000221909,0.255718031
ENSG00000221914,0.224769734
ENSG00000221931,0.8320979
ENSG00000221933,0.524650634
ENSG00000221937,0.875355576
ENSG00000221938,1.040432912
ENSG00000221944,0.284213785
ENSG00000221947,0.454987357
ENSG00000221955,0.463832373
ENSG00000221963,1.8275691
ENSG00000221968,0.115824785
ENSG00000221977,0.452128133
ENSG00000221983,0.076416845
ENSG00000221986,0.11586036
ENSG00000221988,0.200464296
ENSG00000221989,0.45177665
ENSG00000221994,0.698838851
ENSG00000222009,0.313947876
ENSG00000222011,0.571439487
ENSG00000222018,0.57867815
ENSG00000222028,0.694736842
ENSG00000222046,0.558727034
ENSG00000223496,0.048171286
ENSG00000223501,0.042049403
ENSG00000223865,0.35630449
ENSG00000224051,0.105127701
ENSG00000224383,0.462031025
ENSG00000224470,0.284087318
ENSG00000224586,0.258704384
ENSG00000224877,0.158092358
ENSG00000224940,0.54046016
ENSG00000224982,0.24248497
ENSG00000225190,0.219955305
ENSG00000225556,0.167394371
ENSG00000225614,0.514044081
ENSG00000225663,0.18446458
ENSG00000225697,0.334691427
ENSG00000225830,0.325276494
ENSG00000225921,0.106038978
ENSG00000225950,0.233175358
ENSG00000226174,0.264726901
ENSG00000226372,0.977464028
ENSG00000226742,0.522624434
ENSG00000226763,0.699236413
ENSG00000226979,0.294855143
ENSG00000227057,0.730229215
ENSG00000227345,0.264787161
ENSG00000227500,0.065337561
ENSG00000227507,0.161072461
ENSG00000228083,0.459049819
ENSG00000228146,0.268156525
ENSG00000228253,0.409055319
ENSG00000228300,0.093348674
ENSG00000228594,0.126019224
ENSG00000228607,0.665039929
ENSG00000228672,0.463813123
ENSG00000228727,0.276056667
ENSG00000229474,0.494904176
ENSG00000229809,0.357412772
ENSG00000229833,0.233953128
ENSG00000229937,0.524303437
ENSG00000229972,0.291428571
ENSG00000230778,0.150326797
ENSG00000231213,0.538043478
ENSG00000231256,0.450226253
ENSG00000231274,0.264060588
ENSG00000231389,0.464246222
ENSG00000231852,0.154279618
ENSG00000231861,0.653725178
ENSG00000231925,0.397391001
ENSG00000232040,0.350799353
ENSG00000232070,0.22758604
ENSG00000232125,1.015159187
ENSG00000232258,0.175367194
ENSG00000232434,0.11829653
ENSG00000232629,0.293357659
ENSG00000232810,0.628518151
ENSG00000232869,0.248021108
ENSG00000233198,0.580890247
ENSG00000233276,0.043789979
ENSG00000233436,0.732112676
ENSG00000233493,0.329420551
ENSG00000233670,0.265478507
ENSG00000233701,0.843133599
ENSG00000234127,0.097166442
ENSG00000234224,0.174672489
ENSG00000234284,0.149603456
ENSG00000234409,0.275229358
ENSG00000234438,0.075309534
ENSG00000234444,0.416107044
ENSG00000234469,1.174067519
ENSG00000234545,0.057057057
ENSG00000234560,0.54387907
ENSG00000234602,0.178404821
ENSG00000234745,0.463990667
ENSG00000234776,0.53
ENSG00000234965,0.437101911
ENSG00000235034,0.342527444
ENSG00000235109,1.210752935
ENSG00000235194,0.26374441
ENSG00000235568,0.532268501
ENSG00000235711,0.219634997
ENSG00000235863,0.084938294
ENSG00000236027,0.692515804
ENSG00000236104,0.258481324
ENSG00000236279,0.430894309
ENSG00000236287,0.094454233
ENSG00000236320,0.377480744
ENSG00000236398,1.185408465
ENSG00000237136,0.501915709
ENSG00000237190,0.31239812
ENSG00000237353,0.313364055
ENSG00000237388,0.74125
ENSG00000237441,0.286569606
ENSG00000237452,0.75312395
